sample_name,gene,no_of_cells,no_of_pos_cells,frac_of_pos_cells
OBS-006-001,AC008537.1,1348,19,0.014094955489614243
OBS-006-001,AC008575.1,1348,1,7.41839762611276e-4
OBS-006-001,AC008581.2,1348,1,7.41839762611276e-4
OBS-006-001,AC008687.1,1348,1,7.41839762611276e-4
OBS-006-001,AC008695.1,1348,3,0.002225519287833828
OBS-006-001,AC008758.1,1348,11,0.008160237388724036
OBS-006-001,AC008758.4,1348,4,0.002967359050445104
OBS-006-001,AC008758.5,1348,3,0.002225519287833828
OBS-006-001,AC008758.6,1348,7,0.0051928783382789315
OBS-006-001,AC008764.1,1348,5,0.00370919881305638
OBS-006-001,AC008770.1,1348,1,7.41839762611276e-4
OBS-006-001,AC008770.2,1348,4,0.002967359050445104
OBS-006-001,AC008878.3,1348,7,0.0051928783382789315
OBS-006-001,AC008982.1,1348,2,0.001483679525222552
OBS-006-001,AC009086.2,1348,10,0.00741839762611276
OBS-006-001,AC009119.2,1348,5,0.00370919881305638
OBS-006-001,AC009163.4,1348,3,0.002225519287833828
OBS-006-001,AC009690.1,1348,30,0.02225519287833828
OBS-006-001,AC009779.3,1348,2,0.001483679525222552
OBS-006-001,AC010132.3,1348,2,0.001483679525222552
OBS-006-001,AC010319.2,1348,2,0.001483679525222552
OBS-006-001,AC010323.1,1348,5,0.00370919881305638
OBS-006-001,AC010325.1,1348,2,0.001483679525222552
OBS-006-001,AC010326.2,1348,4,0.002967359050445104
OBS-006-001,AC010422.3,1348,6,0.004451038575667656
OBS-006-001,AC010422.5,1348,3,0.002225519287833828
OBS-006-001,AC010422.6,1348,9,0.0066765578635014835
OBS-006-001,AC010487.3,1348,2,0.001483679525222552
OBS-006-001,AC010522.1,1348,1,7.41839762611276e-4
OBS-006-001,AC010531.1,1348,2,0.001483679525222552
OBS-006-001,AC010542.3,1348,6,0.004451038575667656
OBS-006-001,AC010615.4,1348,17,0.012611275964391691
OBS-006-001,AC010616.1,1348,10,0.00741839762611276
OBS-006-001,AC011043.1,1348,22,0.016320474777448073
OBS-006-001,AC011043.2,1348,1,7.41839762611276e-4
OBS-006-001,AC011452.1,1348,16,0.011869436201780416
OBS-006-001,AC011455.2,1348,1,7.41839762611276e-4
OBS-006-001,AC011462.1,1348,4,0.002967359050445104
OBS-006-001,AC011479.1,1348,1,7.41839762611276e-4
OBS-006-001,AC011511.1,1348,1,7.41839762611276e-4
OBS-006-001,AC012184.2,1348,9,0.0066765578635014835
OBS-006-001,AC012309.1,1348,2,0.001483679525222552
OBS-006-001,AC012651.1,1348,2,0.001483679525222552
OBS-006-001,AC013271.1,1348,3,0.002225519287833828
OBS-006-001,AC013394.1,1348,1027,0.7618694362017804
OBS-006-001,AC015802.6,1348,15,0.01112759643916914
OBS-006-001,AC015813.2,1348,83,0.06157270029673591
OBS-006-001,AC017083.3,1348,26,0.019287833827893175
OBS-006-001,AC018512.1,1348,5,0.00370919881305638
OBS-006-001,AC018523.2,1348,30,0.02225519287833828
OBS-006-001,AC018630.2,1348,2,0.001483679525222552
OBS-006-001,AC018709.1,1348,3,0.002225519287833828
OBS-006-001,AC019117.3,1348,37,0.02744807121661721
OBS-006-001,AC019257.8,1348,2,0.001483679525222552
OBS-006-001,AC020915.1,1348,2,0.001483679525222552
OBS-006-001,AC020915.5,1348,1,7.41839762611276e-4
OBS-006-001,AC022384.1,1348,5,0.00370919881305638
OBS-006-001,AC022400.7,1348,7,0.0051928783382789315
OBS-006-001,AC022826.2,1348,3,0.002225519287833828
OBS-006-001,AC023055.1,1348,1,7.41839762611276e-4
OBS-006-001,AC023509.3,1348,3,0.002225519287833828
OBS-006-001,AC024592.3,1348,4,0.002967359050445104
OBS-006-001,AC025263.2,1348,1,7.41839762611276e-4
OBS-006-001,AC025283.3,1348,7,0.0051928783382789315
OBS-006-001,AC025287.4,1348,9,0.0066765578635014835
OBS-006-001,AC026316.5,1348,3,0.002225519287833828
OBS-006-001,AC026398.1,1348,1,7.41839762611276e-4
OBS-006-001,AC026464.3,1348,9,0.0066765578635014835
OBS-006-001,AC026786.1,1348,6,0.004451038575667656
OBS-006-001,AC027644.4,1348,124,0.09198813056379822
OBS-006-001,AC027796.3,1348,1,7.41839762611276e-4
OBS-006-001,AC036214.3,1348,1,7.41839762611276e-4
OBS-006-001,AC040162.1,1348,29,0.021513353115727003
OBS-006-001,AC046185.1,1348,4,0.002967359050445104
OBS-006-001,AC055811.2,1348,3,0.002225519287833828
OBS-006-001,AC058822.1,1348,211,0.15652818991097922
OBS-006-001,AC067968.1,1348,3,0.002225519287833828
OBS-006-001,AC068234.1,1348,11,0.008160237388724036
OBS-006-001,AC068533.4,1348,17,0.012611275964391691
OBS-006-001,AC068580.4,1348,2,0.001483679525222552
OBS-006-001,AC068631.2,1348,14,0.010385756676557863
OBS-006-001,AC068775.1,1348,46,0.03412462908011869
OBS-006-001,AC068831.7,1348,4,0.002967359050445104
OBS-006-001,AC068896.1,1348,4,0.002967359050445104
OBS-006-001,AC069257.3,1348,2,0.001483679525222552
OBS-006-001,AC069368.1,1348,46,0.03412462908011869
OBS-006-001,AC069503.2,1348,1,7.41839762611276e-4
OBS-006-001,AC073082.1,1348,1,7.41839762611276e-4
OBS-006-001,AC073111.3,1348,2,0.001483679525222552
OBS-006-001,AC073111.5,1348,49,0.03635014836795252
OBS-006-001,AC073283.3,1348,5,0.00370919881305638
OBS-006-001,AC073610.3,1348,14,0.010385756676557863
OBS-006-001,AC073612.1,1348,3,0.002225519287833828
OBS-006-001,AC073896.1,1348,9,0.0066765578635014835
OBS-006-001,AC074143.1,1348,1,7.41839762611276e-4
OBS-006-001,AC079341.3,1348,4,0.002967359050445104
OBS-006-001,AC079447.1,1348,18,0.013353115727002967
OBS-006-001,AC079594.2,1348,176,0.13056379821958458
OBS-006-001,AC083800.1,1348,1,7.41839762611276e-4
OBS-006-001,AC084337.2,1348,22,0.016320474777448073
OBS-006-001,AC087498.1,1348,1,7.41839762611276e-4
OBS-006-001,AC087632.1,1348,5,0.00370919881305638
OBS-006-001,AC090004.1,1348,3,0.002225519287833828
OBS-006-001,AC090227.1,1348,3,0.002225519287833828
OBS-006-001,AC090360.1,1348,2,0.001483679525222552
OBS-006-001,AC090517.4,1348,18,0.013353115727002967
OBS-006-001,AC090527.2,1348,6,0.004451038575667656
OBS-006-001,AC091057.6,1348,125,0.09272997032640949
OBS-006-001,AC091167.6,1348,20,0.01483679525222552
OBS-006-001,AC091167.7,1348,16,0.011869436201780416
OBS-006-001,AC091551.1,1348,11,0.008160237388724036
OBS-006-001,AC091959.3,1348,34,0.025222551928783383
OBS-006-001,AC092073.1,1348,1,7.41839762611276e-4
OBS-006-001,AC092329.3,1348,62,0.04599406528189911
OBS-006-001,AC092587.1,1348,3,0.002225519287833828
OBS-006-001,AC092647.5,1348,2,0.001483679525222552
OBS-006-001,AC092718.8,1348,7,0.0051928783382789315
OBS-006-001,AC092835.1,1348,8,0.005934718100890208
OBS-006-001,AC093323.1,1348,55,0.04080118694362018
OBS-006-001,AC093423.3,1348,6,0.004451038575667656
OBS-006-001,AC093525.2,1348,6,0.004451038575667656
OBS-006-001,AC093668.1,1348,1,7.41839762611276e-4
OBS-006-001,AC093668.2,1348,20,0.01483679525222552
OBS-006-001,AC093668.3,1348,1,7.41839762611276e-4
OBS-006-001,AC093827.5,1348,14,0.010385756676557863
OBS-006-001,AC093899.2,1348,2,0.001483679525222552
OBS-006-001,AC096887.1,1348,7,0.0051928783382789315
OBS-006-001,AC098484.3,1348,5,0.00370919881305638
OBS-006-001,AC098582.1,1348,6,0.004451038575667656
OBS-006-001,AC098650.1,1348,1,7.41839762611276e-4
OBS-006-001,AC098850.3,1348,103,0.07640949554896143
OBS-006-001,AC099329.3,1348,5,0.00370919881305638
OBS-006-001,AC099489.1,1348,15,0.01112759643916914
OBS-006-001,AC099518.3,1348,4,0.002967359050445104
OBS-006-001,AC099811.2,1348,1,7.41839762611276e-4
OBS-006-001,AC099850.2,1348,15,0.01112759643916914
OBS-006-001,AC104109.3,1348,20,0.01483679525222552
OBS-006-001,AC104151.1,1348,4,0.002967359050445104
OBS-006-001,AC104304.1,1348,1,7.41839762611276e-4
OBS-006-001,AC104389.4,1348,17,0.012611275964391691
OBS-006-001,AC104472.3,1348,7,0.0051928783382789315
OBS-006-001,AC104532.1,1348,1,7.41839762611276e-4
OBS-006-001,AC104662.2,1348,88,0.06528189910979229
OBS-006-001,AC105052.1,1348,28,0.020771513353115726
OBS-006-001,AC105052.3,1348,29,0.021513353115727003
OBS-006-001,AC106886.5,1348,1,7.41839762611276e-4
OBS-006-001,AC107871.1,1348,7,0.0051928783382789315
OBS-006-001,AC107959.5,1348,1,7.41839762611276e-4
OBS-006-001,AC108488.2,1348,22,0.016320474777448073
OBS-006-001,AC108941.2,1348,1,7.41839762611276e-4
OBS-006-001,AC110275.1,1348,1,7.41839762611276e-4
OBS-006-001,AC113554.1,1348,1,7.41839762611276e-4
OBS-006-001,AC114490.2,1348,14,0.010385756676557863
OBS-006-001,AC114490.3,1348,27,0.020029673590504452
OBS-006-001,AC115220.1,1348,1,7.41839762611276e-4
OBS-006-001,AC116366.3,1348,509,0.3775964391691395
OBS-006-001,AC118549.1,1348,246,0.1824925816023739
OBS-006-001,AC118553.2,1348,7,0.0051928783382789315
OBS-006-001,AC119396.1,1348,12,0.008902077151335312
OBS-006-001,AC119674.2,1348,11,0.008160237388724036
OBS-006-001,AC120057.2,1348,1,7.41839762611276e-4
OBS-006-001,AC124312.1,1348,110,0.08160237388724036
OBS-006-001,AC126283.2,1348,2,0.001483679525222552
OBS-006-001,AC126755.2,1348,4,0.002967359050445104
OBS-006-001,AC129492.3,1348,2,0.001483679525222552
OBS-006-001,AC134669.1,1348,12,0.008902077151335312
OBS-006-001,AC135586.2,1348,8,0.005934718100890208
OBS-006-001,AC138696.1,1348,1,7.41839762611276e-4
OBS-006-001,AC138811.2,1348,5,0.00370919881305638
OBS-006-001,AC138894.1,1348,3,0.002225519287833828
OBS-006-001,AC138969.1,1348,24,0.017804154302670624
OBS-006-001,AC142391.1,1348,6,0.004451038575667656
OBS-006-001,AC145212.1,1348,5,0.00370919881305638
OBS-006-001,AC233723.1,1348,5,0.00370919881305638
OBS-006-001,AC240274.1,1348,6,0.004451038575667656
OBS-006-001,AC243547.3,1348,38,0.028189910979228485
OBS-006-001,AC244197.3,1348,31,0.022997032640949554
OBS-006-001,AC244517.10,1348,1,7.41839762611276e-4
OBS-006-001,AC245033.1,1348,2,0.001483679525222552
OBS-006-001,ACAA1,1348,135,0.10014836795252226
OBS-006-001,ACAA2,1348,125,0.09272997032640949
OBS-006-001,ACACA,1348,157,0.11646884272997032
OBS-006-001,ACACB,1348,38,0.028189910979228485
OBS-006-001,ACAD10,1348,30,0.02225519287833828
OBS-006-001,ACAD11,1348,9,0.0066765578635014835
OBS-006-001,ACAD8,1348,53,0.039317507418397624
OBS-006-001,ACAD9,1348,68,0.050445103857566766
OBS-006-001,ACADL,1348,1,7.41839762611276e-4
OBS-006-001,ACADM,1348,137,0.1016320474777448
OBS-006-001,ACADS,1348,45,0.03338278931750742
OBS-006-001,ACADSB,1348,55,0.04080118694362018
OBS-006-001,ACADVL,1348,244,0.18100890207715134
OBS-006-001,ACAN,1348,2,0.001483679525222552
OBS-006-001,ACAP1,1348,536,0.39762611275964393
OBS-006-001,ACAP2,1348,588,0.4362017804154303
