sample_name,gene,no_of_cells,no_of_pos_cells,frac_of_pos_cells
OBS-006-005,FAM186B,379,2,0.005277044854881266
OBS-006-005,FAM189A2,379,3,0.0079155672823219
OBS-006-005,FAM189B,379,2,0.005277044854881266
OBS-006-005,FAM192A,379,71,0.18733509234828497
OBS-006-005,FAM193A,379,56,0.14775725593667546
OBS-006-005,FAM193B,379,23,0.06068601583113457
OBS-006-005,FAM196B,379,26,0.06860158311345646
OBS-006-005,FAM198B,379,1,0.002638522427440633
OBS-006-005,FAM199X,379,19,0.05013192612137203
OBS-006-005,FAM19A2,379,2,0.005277044854881266
OBS-006-005,FAM19A5,379,1,0.002638522427440633
OBS-006-005,FAM200A,379,7,0.018469656992084433
OBS-006-005,FAM200B,379,33,0.0870712401055409
OBS-006-005,FAM204A,379,88,0.23218997361477572
OBS-006-005,FAM206A,379,10,0.026385224274406333
OBS-006-005,FAM207A,379,68,0.17941952506596306
OBS-006-005,FAM208A,379,69,0.1820580474934037
OBS-006-005,FAM208B,379,81,0.21372031662269128
OBS-006-005,FAM209A,379,5,0.013192612137203167
OBS-006-005,FAM20A,379,2,0.005277044854881266
OBS-006-005,FAM20B,379,7,0.018469656992084433
OBS-006-005,FAM210A,379,38,0.10026385224274406
OBS-006-005,FAM210B,379,25,0.06596306068601583
OBS-006-005,FAM213A,379,3,0.0079155672823219
OBS-006-005,FAM213B,379,10,0.026385224274406333
OBS-006-005,FAM214A,379,80,0.21108179419525067
OBS-006-005,FAM214B,379,6,0.0158311345646438
OBS-006-005,FAM216A,379,6,0.0158311345646438
OBS-006-005,FAM217A,379,1,0.002638522427440633
OBS-006-005,FAM217B,379,18,0.047493403693931395
OBS-006-005,FAM219A,379,8,0.021108179419525065
OBS-006-005,FAM219B,379,19,0.05013192612137203
OBS-006-005,FAM220A,379,5,0.013192612137203167
OBS-006-005,FAM221A,379,2,0.005277044854881266
OBS-006-005,FAM222A,379,4,0.010554089709762533
OBS-006-005,FAM222B,379,30,0.079155672823219
OBS-006-005,FAM227A,379,2,0.005277044854881266
OBS-006-005,FAM227B,379,15,0.0395778364116095
OBS-006-005,FAM228B,379,10,0.026385224274406333
OBS-006-005,FAM229A,379,1,0.002638522427440633
OBS-006-005,FAM229B,379,3,0.0079155672823219
OBS-006-005,FAM234A,379,17,0.044854881266490766
OBS-006-005,FAM241A,379,6,0.0158311345646438
OBS-006-005,FAM241B,379,1,0.002638522427440633
OBS-006-005,FAM24B,379,21,0.055408970976253295
OBS-006-005,FAM32A,379,49,0.12928759894459102
OBS-006-005,FAM3A,379,21,0.055408970976253295
OBS-006-005,FAM3C,379,155,0.40897097625329815
OBS-006-005,FAM43A,379,15,0.0395778364116095
OBS-006-005,FAM45A,379,29,0.07651715039577836
OBS-006-005,FAM49B,379,207,0.5461741424802111
OBS-006-005,FAM50A,379,104,0.27440633245382584
OBS-006-005,FAM50B,379,9,0.023746701846965697
OBS-006-005,FAM53A,379,1,0.002638522427440633
OBS-006-005,FAM53B,379,12,0.0316622691292876
OBS-006-005,FAM53C,379,36,0.09498680738786279
OBS-006-005,FAM57A,379,3,0.0079155672823219
OBS-006-005,FAM57B,379,2,0.005277044854881266
OBS-006-005,FAM69A,379,47,0.12401055408970976
OBS-006-005,FAM71A,379,1,0.002638522427440633
OBS-006-005,FAM71E1,379,1,0.002638522427440633
OBS-006-005,FAM71F2,379,4,0.010554089709762533
OBS-006-005,FAM72A,379,9,0.023746701846965697
OBS-006-005,FAM72B,379,7,0.018469656992084433
OBS-006-005,FAM72C,379,5,0.013192612137203167
OBS-006-005,FAM72D,379,2,0.005277044854881266
OBS-006-005,FAM76A,379,39,0.10290237467018469
OBS-006-005,FAM76B,379,37,0.09762532981530343
OBS-006-005,FAM78A,379,23,0.06068601583113457
OBS-006-005,FAM78B,379,7,0.018469656992084433
OBS-006-005,FAM81A,379,4,0.010554089709762533
OBS-006-005,FAM83B,379,1,0.002638522427440633
OBS-006-005,FAM83D,379,9,0.023746701846965697
OBS-006-005,FAM83E,379,2,0.005277044854881266
OBS-006-005,FAM83G,379,4,0.010554089709762533
OBS-006-005,FAM83H,379,2,0.005277044854881266
OBS-006-005,FAM84A,379,1,0.002638522427440633
OBS-006-005,FAM84B,379,3,0.0079155672823219
OBS-006-005,FAM89A,379,4,0.010554089709762533
OBS-006-005,FAM89B,379,79,0.20844327176781002
OBS-006-005,FAM8A1,379,2,0.005277044854881266
OBS-006-005,FAM91A1,379,42,0.11081794195250659
OBS-006-005,FAM92A,379,12,0.0316622691292876
OBS-006-005,FAM96A,379,62,0.16358839050131926
OBS-006-005,FAM96B,379,216,0.5699208443271768
OBS-006-005,FAM98A,379,29,0.07651715039577836
OBS-006-005,FAM98B,379,37,0.09762532981530343
OBS-006-005,FAM98C,379,18,0.047493403693931395
OBS-006-005,FAM9B,379,4,0.010554089709762533
OBS-006-005,FAN1,379,10,0.026385224274406333
OBS-006-005,FANCA,379,55,0.14511873350923482
OBS-006-005,FANCB,379,21,0.055408970976253295
OBS-006-005,FANCC,379,20,0.052770448548812667
OBS-006-005,FANCD2,379,32,0.08443271767810026
OBS-006-005,FANCD2OS,379,2,0.005277044854881266
OBS-006-005,FANCE,379,8,0.021108179419525065
OBS-006-005,FANCF,379,4,0.010554089709762533
OBS-006-005,FANCG,379,20,0.052770448548812667
OBS-006-005,FANCI,379,61,0.16094986807387862
OBS-006-005,FANCL,379,55,0.14511873350923482
OBS-006-005,FANCM,379,14,0.036939313984168866
OBS-006-005,FANK1,379,1,0.002638522427440633
OBS-006-005,FAP,379,4,0.010554089709762533
OBS-006-005,FAR1,379,76,0.20052770448548812
OBS-006-005,FAR2,379,26,0.06860158311345646
OBS-006-005,FARP1,379,1,0.002638522427440633
OBS-006-005,FARP2,379,42,0.11081794195250659
OBS-006-005,FARS2,379,54,0.1424802110817942
OBS-006-005,FARSA,379,39,0.10290237467018469
OBS-006-005,FARSB,379,19,0.05013192612137203
OBS-006-005,FAS,379,82,0.21635883905013192
OBS-006-005,FASLG,379,27,0.0712401055408971
OBS-006-005,FASN,379,22,0.05804749340369393
OBS-006-005,FASTK,379,36,0.09498680738786279
OBS-006-005,FASTKD1,379,31,0.08179419525065963
OBS-006-005,FASTKD2,379,51,0.1345646437994723
OBS-006-005,FASTKD3,379,16,0.04221635883905013
OBS-006-005,FASTKD5,379,5,0.013192612137203167
OBS-006-005,FAT1,379,1,0.002638522427440633
OBS-006-005,FAT3,379,1,0.002638522427440633
OBS-006-005,FAT4,379,1,0.002638522427440633
OBS-006-005,FAU,379,378,0.9973614775725593
OBS-006-005,FAXC,379,1,0.002638522427440633
OBS-006-005,FAXDC2,379,5,0.013192612137203167
OBS-006-005,FBF1,379,5,0.013192612137203167
OBS-006-005,FBH1,379,24,0.0633245382585752
OBS-006-005,FBL,379,50,0.13192612137203166
OBS-006-005,FBLIM1,379,1,0.002638522427440633
OBS-006-005,FBLN1,379,4,0.010554089709762533
OBS-006-005,FBLN2,379,1,0.002638522427440633
OBS-006-005,FBLN5,379,3,0.0079155672823219
OBS-006-005,FBN1,379,23,0.06068601583113457
OBS-006-005,FBRS,379,44,0.11609498680738786
OBS-006-005,FBRSL1,379,23,0.06068601583113457
OBS-006-005,FBXL12,379,23,0.06068601583113457
OBS-006-005,FBXL13,379,6,0.0158311345646438
OBS-006-005,FBXL14,379,6,0.0158311345646438
OBS-006-005,FBXL15,379,55,0.14511873350923482
OBS-006-005,FBXL16,379,1,0.002638522427440633
OBS-006-005,FBXL17,379,105,0.2770448548812665
OBS-006-005,FBXL18,379,4,0.010554089709762533
OBS-006-005,FBXL19,379,4,0.010554089709762533
OBS-006-005,FBXL2,379,15,0.0395778364116095
OBS-006-005,FBXL20,379,41,0.10817941952506596
OBS-006-005,FBXL22,379,2,0.005277044854881266
OBS-006-005,FBXL3,379,59,0.15567282321899736
OBS-006-005,FBXL4,379,20,0.052770448548812667
OBS-006-005,FBXL5,379,60,0.158311345646438
OBS-006-005,FBXL6,379,27,0.0712401055408971
OBS-006-005,FBXL7,379,18,0.047493403693931395
OBS-006-005,FBXL8,379,4,0.010554089709762533
OBS-006-005,FBXO10,379,3,0.0079155672823219
OBS-006-005,FBXO11,379,137,0.36147757255936674
OBS-006-005,FBXO15,379,2,0.005277044854881266
OBS-006-005,FBXO16,379,1,0.002638522427440633
OBS-006-005,FBXO17,379,2,0.005277044854881266
OBS-006-005,FBXO2,379,1,0.002638522427440633
OBS-006-005,FBXO21,379,25,0.06596306068601583
OBS-006-005,FBXO22,379,27,0.0712401055408971
OBS-006-005,FBXO25,379,16,0.04221635883905013
OBS-006-005,FBXO27,379,2,0.005277044854881266
OBS-006-005,FBXO28,379,40,0.10554089709762533
OBS-006-005,FBXO3,379,23,0.06068601583113457
OBS-006-005,FBXO30,379,20,0.052770448548812667
OBS-006-005,FBXO31,379,25,0.06596306068601583
OBS-006-005,FBXO32,379,18,0.047493403693931395
OBS-006-005,FBXO33,379,55,0.14511873350923482
OBS-006-005,FBXO34,379,138,0.3641160949868074
OBS-006-005,FBXO36,379,3,0.0079155672823219
OBS-006-005,FBXO38,379,33,0.0870712401055409
OBS-006-005,FBXO39,379,1,0.002638522427440633
OBS-006-005,FBXO4,379,21,0.055408970976253295
OBS-006-005,FBXO41,379,4,0.010554089709762533
OBS-006-005,FBXO42,379,60,0.158311345646438
OBS-006-005,FBXO43,379,10,0.026385224274406333
OBS-006-005,FBXO44,379,6,0.0158311345646438
OBS-006-005,FBXO45,379,25,0.06596306068601583
OBS-006-005,FBXO46,379,12,0.0316622691292876
OBS-006-005,FBXO48,379,2,0.005277044854881266
OBS-006-005,FBXO5,379,25,0.06596306068601583
OBS-006-005,FBXO6,379,4,0.010554089709762533
OBS-006-005,FBXO7,379,75,0.19788918205804748
OBS-006-005,FBXO8,379,18,0.047493403693931395
OBS-006-005,FBXO9,379,30,0.079155672823219
OBS-006-005,FBXW11,379,128,0.33773087071240104
OBS-006-005,FBXW2,379,61,0.16094986807387862
OBS-006-005,FBXW4,379,42,0.11081794195250659
OBS-006-005,FBXW5,379,61,0.16094986807387862
OBS-006-005,FBXW7,379,138,0.3641160949868074
OBS-006-005,FBXW8,379,23,0.06068601583113457
OBS-006-005,FBXW9,379,11,0.029023746701846966
OBS-006-005,FCER1G,379,2,0.005277044854881266
OBS-006-005,FCF1,379,9,0.023746701846965697
OBS-006-005,FCGR2A,379,7,0.018469656992084433
OBS-006-005,FCGR2B,379,2,0.005277044854881266
OBS-006-005,FCGR3A,379,1,0.002638522427440633
OBS-006-005,FCGRT,379,2,0.005277044854881266
OBS-006-005,FCHO1,379,18,0.047493403693931395
OBS-006-005,FCHO2,379,4,0.010554089709762533
OBS-006-005,FCHSD1,379,7,0.018469656992084433
OBS-006-005,FCHSD2,379,65,0.17150395778364116
OBS-006-005,FCMR,379,5,0.013192612137203167
OBS-006-005,FCRL3,379,5,0.013192612137203167
OBS-006-005,FCRLA,379,11,0.029023746701846966
OBS-006-005,FCRLB,379,3,0.0079155672823219
OBS-006-005,FDCSP,379,3,0.0079155672823219
OBS-006-005,FDFT1,379,71,0.18733509234828497
OBS-006-005,FDPS,379,133,0.35092348284960423
OBS-006-005,FDX1,379,81,0.21372031662269128
OBS-006-005,FDX2,379,19,0.05013192612137203
OBS-006-005,FDXACB1,379,1,0.002638522427440633
OBS-006-005,FDXR,379,14,0.036939313984168866
OBS-006-005,FECH,379,12,0.0316622691292876
OBS-006-005,FEM1A,379,6,0.0158311345646438
OBS-006-005,FEM1B,379,20,0.052770448548812667
OBS-006-005,FEM1C,379,24,0.0633245382585752
OBS-006-005,FEN1,379,38,0.10026385224274406
OBS-006-005,FER,379,15,0.0395778364116095
OBS-006-005,FER1L6,379,1,0.002638522427440633
OBS-006-005,FERMT1,379,2,0.005277044854881266
OBS-006-005,FERMT2,379,8,0.021108179419525065
OBS-006-005,FERMT3,379,66,0.1741424802110818
OBS-006-005,FEZ1,379,4,0.010554089709762533
OBS-006-005,FEZ2,379,39,0.10290237467018469
OBS-006-005,FFAR3,379,1,0.002638522427440633
OBS-006-005,FGD1,379,1,0.002638522427440633
OBS-006-005,FGD2,379,2,0.005277044854881266
OBS-006-005,FGD3,379,56,0.14775725593667546
OBS-006-005,FGD6,379,5,0.013192612137203167
OBS-006-005,FGF1,379,1,0.002638522427440633
OBS-006-005,FGF12,379,5,0.013192612137203167
OBS-006-005,FGF13,379,8,0.021108179419525065
OBS-006-005,FGF14,379,16,0.04221635883905013
OBS-006-005,FGF16,379,1,0.002638522427440633
OBS-006-005,FGF18,379,2,0.005277044854881266
OBS-006-005,FGF2,379,9,0.023746701846965697
OBS-006-005,FGF22,379,1,0.002638522427440633
OBS-006-005,FGF23,379,1,0.002638522427440633
OBS-006-005,FGFBP3,379,1,0.002638522427440633
OBS-006-005,FGFR1,379,33,0.0870712401055409
OBS-006-005,FGFR1OP,379,30,0.079155672823219
OBS-006-005,FGFR1OP2,379,86,0.22691292875989447
OBS-006-005,FGFR3,379,1,0.002638522427440633
OBS-006-005,FGFRL1,379,6,0.0158311345646438
OBS-006-005,FGGY,379,125,0.32981530343007914
OBS-006-005,FGL2,379,9,0.023746701846965697
OBS-006-005,FGR,379,5,0.013192612137203167
OBS-006-005,FH,379,31,0.08179419525065963
OBS-006-005,FHAD1,379,1,0.002638522427440633
OBS-006-005,FHDC1,379,3,0.0079155672823219
OBS-006-005,FHIT,379,10,0.026385224274406333
OBS-006-005,FHL1,379,1,0.002638522427440633
OBS-006-005,FHL2,379,2,0.005277044854881266
OBS-006-005,FHL3,379,13,0.03430079155672823
OBS-006-005,FHOD1,379,31,0.08179419525065963
OBS-006-005,FHOD3,379,3,0.0079155672823219
OBS-006-005,FIBIN,379,2,0.005277044854881266
OBS-006-005,FIBP,379,95,0.25065963060686014
OBS-006-005,FIG4,379,11,0.029023746701846966
OBS-006-005,FIGN,379,1,0.002638522427440633
OBS-006-005,FIGNL1,379,21,0.055408970976253295
OBS-006-005,FILIP1,379,2,0.005277044854881266
OBS-006-005,FILIP1L,379,43,0.11345646437994723
OBS-006-005,FIP1L1,379,42,0.11081794195250659
OBS-006-005,FIS1,379,133,0.35092348284960423
OBS-006-005,FITM2,379,1,0.002638522427440633
OBS-006-005,FIZ1,379,6,0.0158311345646438
OBS-006-005,FJX1,379,1,0.002638522427440633
OBS-006-005,FKBP11,379,25,0.06596306068601583
OBS-006-005,FKBP14,379,5,0.013192612137203167
OBS-006-005,FKBP15,379,25,0.06596306068601583
OBS-006-005,FKBP1A,379,212,0.5593667546174143
OBS-006-005,FKBP1B,379,4,0.010554089709762533
OBS-006-005,FKBP1C,379,1,0.002638522427440633
OBS-006-005,FKBP2,379,158,0.41688654353562005
OBS-006-005,FKBP3,379,86,0.22691292875989447
OBS-006-005,FKBP4,379,27,0.0712401055408971
OBS-006-005,FKBP5,379,44,0.11609498680738786
OBS-006-005,FKBP7,379,5,0.013192612137203167
OBS-006-005,FKBP8,379,98,0.25857519788918204
OBS-006-005,FKBP9,379,10,0.026385224274406333
OBS-006-005,FKBPL,379,11,0.029023746701846966
OBS-006-005,FKRP,379,11,0.029023746701846966
OBS-006-005,FKTN,379,8,0.021108179419525065
OBS-006-005,FLAD1,379,12,0.0316622691292876
OBS-006-005,FLCN,379,8,0.021108179419525065
OBS-006-005,FLI1,379,49,0.12928759894459102
OBS-006-005,FLII,379,43,0.11345646437994723
OBS-006-005,FLNA,379,205,0.5408970976253298
OBS-006-005,FLNB,379,51,0.1345646437994723
OBS-006-005,FLOT1,379,38,0.10026385224274406
OBS-006-005,FLOT2,379,30,0.079155672823219
OBS-006-005,FLRT2,379,2,0.005277044854881266
OBS-006-005,FLT3,379,1,0.002638522427440633
OBS-006-005,FLT3LG,379,13,0.03430079155672823
OBS-006-005,FLVCR1,379,18,0.047493403693931395
OBS-006-005,FLVCR2,379,4,0.010554089709762533
OBS-006-005,FLYWCH1,379,7,0.018469656992084433
OBS-006-005,FLYWCH2,379,42,0.11081794195250659
OBS-006-005,FMC1,379,50,0.13192612137203166
OBS-006-005,FMN1,379,15,0.0395778364116095
OBS-006-005,FMN2,379,1,0.002638522427440633
OBS-006-005,FMNL1,379,116,0.30606860158311344
OBS-006-005,FMNL2,379,3,0.0079155672823219
OBS-006-005,FMNL3,379,37,0.09762532981530343
OBS-006-005,FMO4,379,2,0.005277044854881266
OBS-006-005,FMO5,379,3,0.0079155672823219
OBS-006-005,FMOD,379,1,0.002638522427440633
OBS-006-005,FMR1,379,46,0.12137203166226913
OBS-006-005,FN1,379,9,0.023746701846965697
OBS-006-005,FN3KRP,379,19,0.05013192612137203
OBS-006-005,FNBP1,379,310,0.8179419525065963
OBS-006-005,FNBP1L,379,4,0.010554089709762533
OBS-006-005,FNBP4,379,118,0.3113456464379947
OBS-006-005,FNDC10,379,2,0.005277044854881266
OBS-006-005,FNDC11,379,1,0.002638522427440633
OBS-006-005,FNDC3A,379,151,0.39841688654353563
OBS-006-005,FNDC3B,379,159,0.41952506596306066
OBS-006-005,FNDC8,379,1,0.002638522427440633
OBS-006-005,FNDC9,379,1,0.002638522427440633
OBS-006-005,FNIP1,379,24,0.0633245382585752
OBS-006-005,FNIP2,379,21,0.055408970976253295
OBS-006-005,FNTA,379,36,0.09498680738786279
OBS-006-005,FNTB,379,3,0.0079155672823219
OBS-006-005,FO393400.1,379,6,0.0158311345646438
OBS-006-005,FOCAD,379,55,0.14511873350923482
OBS-006-005,FOPNL,379,29,0.07651715039577836
OBS-006-005,FOS,379,113,0.29815303430079154
OBS-006-005,FOSB,379,145,0.38258575197889183
OBS-006-005,FOSL1,379,8,0.021108179419525065
OBS-006-005,FOSL2,379,107,0.28232189973614774
OBS-006-005,FOXD1,379,1,0.002638522427440633
OBS-006-005,FOXD2,379,1,0.002638522427440633
OBS-006-005,FOXJ2,379,17,0.044854881266490766
OBS-006-005,FOXJ3,379,89,0.23482849604221637
OBS-006-005,FOXK1,379,40,0.10554089709762533
OBS-006-005,FOXK2,379,53,0.13984168865435356
OBS-006-005,FOXM1,379,20,0.052770448548812667
OBS-006-005,FOXN2,379,61,0.16094986807387862
OBS-006-005,FOXN3,379,191,0.503957783641161
OBS-006-005,FOXO1,379,120,0.316622691292876
OBS-006-005,FOXO3,379,50,0.13192612137203166
OBS-006-005,FOXO4,379,3,0.0079155672823219
OBS-006-005,FOXP1,379,80,0.21108179419525067
OBS-006-005,FOXP3,379,8,0.021108179419525065
OBS-006-005,FOXP4,379,26,0.06860158311345646
OBS-006-005,FOXRED1,379,9,0.023746701846965697
OBS-006-005,FOXRED2,379,1,0.002638522427440633
OBS-006-005,FP565260.1,379,3,0.0079155672823219
OBS-006-005,FP565260.6,379,4,0.010554089709762533
OBS-006-005,FPGS,379,40,0.10554089709762533
OBS-006-005,FRA10AC1,379,22,0.05804749340369393
OBS-006-005,FRAT1,379,5,0.013192612137203167
OBS-006-005,FRAT2,379,18,0.047493403693931395
OBS-006-005,FRG1,379,75,0.19788918205804748
OBS-006-005,FRK,379,2,0.005277044854881266
OBS-006-005,FRMD3,379,1,0.002638522427440633
OBS-006-005,FRMD4A,379,13,0.03430079155672823
OBS-006-005,FRMD4B,379,40,0.10554089709762533
OBS-006-005,FRMD5,379,15,0.0395778364116095
OBS-006-005,FRMD6,379,13,0.03430079155672823
OBS-006-005,FRMD8,379,11,0.029023746701846966
OBS-006-005,FRRS1,379,2,0.005277044854881266
OBS-006-005,FRS2,379,54,0.1424802110817942
OBS-006-005,FRS3,379,2,0.005277044854881266
OBS-006-005,FRY,379,8,0.021108179419525065
OBS-006-005,FRYL,379,135,0.3562005277044855
OBS-006-005,FSCN1,379,34,0.08970976253298153
OBS-006-005,FSCN3,379,1,0.002638522427440633
OBS-006-005,FSD1L,379,20,0.052770448548812667
OBS-006-005,FSIP1,379,22,0.05804749340369393
OBS-006-005,FSIP2,379,1,0.002638522427440633
OBS-006-005,FST,379,2,0.005277044854881266
OBS-006-005,FSTL1,379,9,0.023746701846965697
OBS-006-005,FSTL3,379,54,0.1424802110817942
OBS-006-005,FSTL4,379,1,0.002638522427440633
OBS-006-005,FSTL5,379,2,0.005277044854881266
OBS-006-005,FTH1,379,360,0.9498680738786279
OBS-006-005,FTL,379,309,0.8153034300791556
OBS-006-005,FTO,379,72,0.18997361477572558
OBS-006-005,FTSJ1,379,21,0.055408970976253295
OBS-006-005,FTSJ3,379,8,0.021108179419525065
OBS-006-005,FUBP1,379,81,0.21372031662269128
OBS-006-005,FUBP3,379,19,0.05013192612137203
OBS-006-005,FUCA1,379,7,0.018469656992084433
OBS-006-005,FUCA2,379,17,0.044854881266490766
OBS-006-005,FUK,379,4,0.010554089709762533
OBS-006-005,FUNDC1,379,17,0.044854881266490766
OBS-006-005,FUNDC2,379,60,0.158311345646438
OBS-006-005,FUOM,379,43,0.11345646437994723
OBS-006-005,FURIN,379,17,0.044854881266490766
OBS-006-005,FUS,379,190,0.5013192612137203
OBS-006-005,FUT10,379,13,0.03430079155672823
OBS-006-005,FUT11,379,15,0.0395778364116095
OBS-006-005,FUT2,379,2,0.005277044854881266
OBS-006-005,FUT4,379,3,0.0079155672823219
OBS-006-005,FUT8,379,238,0.6279683377308707
OBS-006-005,FUZ,379,1,0.002638522427440633
OBS-006-005,FXN,379,26,0.06860158311345646
OBS-006-005,FXR1,379,101,0.26649076517150394
OBS-006-005,FXR2,379,12,0.0316622691292876
OBS-006-005,FXYD1,379,2,0.005277044854881266
OBS-006-005,FXYD2,379,30,0.079155672823219
OBS-006-005,FXYD3,379,37,0.09762532981530343
OBS-006-005,FXYD5,379,236,0.6226912928759895
OBS-006-005,FXYD6,379,8,0.021108179419525065
OBS-006-005,FXYD6-FXYD2,379,2,0.005277044854881266
OBS-006-005,FXYD7,379,1,0.002638522427440633
OBS-006-005,FYB1,379,132,0.3482849604221636
OBS-006-005,FYCO1,379,33,0.0870712401055409
OBS-006-005,FYN,379,312,0.8232189973614775
OBS-006-005,FYTTD1,379,59,0.15567282321899736
OBS-006-005,FZD3,379,4,0.010554089709762533
OBS-006-005,FZD5,379,1,0.002638522427440633
OBS-006-005,FZD6,379,5,0.013192612137203167
OBS-006-005,FZR1,379,26,0.06860158311345646
OBS-006-005,G0S2,379,2,0.005277044854881266
OBS-006-005,G2E3,379,48,0.1266490765171504
OBS-006-005,G3BP1,379,109,0.287598944591029
OBS-006-005,G3BP2,379,90,0.23746701846965698
OBS-006-005,G6PC3,379,13,0.03430079155672823
OBS-006-005,G6PD,379,16,0.04221635883905013
OBS-006-005,GAA,379,3,0.0079155672823219
OBS-006-005,GAB1,379,1,0.002638522427440633
OBS-006-005,GAB2,379,61,0.16094986807387862
OBS-006-005,GAB3,379,8,0.021108179419525065
OBS-006-005,GABARAP,379,62,0.16358839050131926
OBS-006-005,GABARAPL1,379,36,0.09498680738786279
OBS-006-005,GABARAPL2,379,141,0.3720316622691293
OBS-006-005,GABBR1,379,5,0.013192612137203167
OBS-006-005,GABPA,379,30,0.079155672823219
OBS-006-005,GABPB1,379,90,0.23746701846965698
OBS-006-005,GABPB2,379,16,0.04221635883905013
OBS-006-005,GABRA3,379,2,0.005277044854881266
OBS-006-005,GABRB3,379,1,0.002638522427440633
OBS-006-005,GABRG3,379,3,0.0079155672823219
OBS-006-005,GABRR1,379,1,0.002638522427440633
OBS-006-005,GABRR2,379,4,0.010554089709762533
OBS-006-005,GAD1,379,10,0.026385224274406333
OBS-006-005,GADD45A,379,99,0.2612137203166227
OBS-006-005,GADD45B,379,137,0.36147757255936674
OBS-006-005,GADD45G,379,87,0.22955145118733508
OBS-006-005,GADD45GIP1,379,173,0.45646437994722955
OBS-006-005,GAK,379,65,0.17150395778364116
OBS-006-005,GAL3ST4,379,1,0.002638522427440633
OBS-006-005,GALC,379,55,0.14511873350923482
OBS-006-005,GALE,379,12,0.0316622691292876
OBS-006-005,GALK1,379,36,0.09498680738786279
OBS-006-005,GALK2,379,39,0.10290237467018469
OBS-006-005,GALM,379,138,0.3641160949868074
OBS-006-005,GALNS,379,12,0.0316622691292876
OBS-006-005,GALNT1,379,24,0.0633245382585752
OBS-006-005,GALNT10,379,52,0.13720316622691292
OBS-006-005,GALNT11,379,69,0.1820580474934037
OBS-006-005,GALNT14,379,3,0.0079155672823219
OBS-006-005,GALNT17,379,1,0.002638522427440633
OBS-006-005,GALNT2,379,157,0.41424802110817943
OBS-006-005,GALNT3,379,9,0.023746701846965697
OBS-006-005,GALNT5,379,1,0.002638522427440633
OBS-006-005,GALNT6,379,6,0.0158311345646438
OBS-006-005,GALNT7,379,26,0.06860158311345646
OBS-006-005,GALNTL6,379,3,0.0079155672823219
OBS-006-005,GALR3,379,1,0.002638522427440633
OBS-006-005,GALT,379,14,0.036939313984168866
OBS-006-005,GAMT,379,12,0.0316622691292876
OBS-006-005,GAN,379,17,0.044854881266490766
OBS-006-005,GANAB,379,50,0.13192612137203166
OBS-006-005,GANC,379,12,0.0316622691292876
OBS-006-005,GAP43,379,2,0.005277044854881266
OBS-006-005,GAPDH,379,376,0.9920844327176781
OBS-006-005,GAPVD1,379,57,0.1503957783641161
OBS-006-005,GAR1,379,32,0.08443271767810026
OBS-006-005,GAREM1,379,10,0.026385224274406333
OBS-006-005,GAREM2,379,1,0.002638522427440633
OBS-006-005,GARNL3,379,2,0.005277044854881266
OBS-006-005,GARS,379,66,0.1741424802110818
OBS-006-005,GART,379,42,0.11081794195250659
OBS-006-005,GAS1,379,1,0.002638522427440633
OBS-006-005,GAS2L1,379,3,0.0079155672823219
OBS-006-005,GAS2L3,379,5,0.013192612137203167
OBS-006-005,GAS6,379,1,0.002638522427440633
OBS-006-005,GAS7,379,52,0.13720316622691292
OBS-006-005,GAS8,379,1,0.002638522427440633
OBS-006-005,GATA2,379,2,0.005277044854881266
OBS-006-005,GATA3,379,158,0.41688654353562005
OBS-006-005,GATA6,379,2,0.005277044854881266
OBS-006-005,GATAD1,379,28,0.07387862796833773
OBS-006-005,GATAD2A,379,70,0.18469656992084432
OBS-006-005,GATAD2B,379,124,0.32717678100263853
OBS-006-005,GATB,379,2,0.005277044854881266
OBS-006-005,GATC,379,18,0.047493403693931395
OBS-006-005,GATD1,379,7,0.018469656992084433
OBS-006-005,GATD3A,379,2,0.005277044854881266
OBS-006-005,GATD3B,379,5,0.013192612137203167
OBS-006-005,GATM,379,3,0.0079155672823219
OBS-006-005,GBA,379,14,0.036939313984168866
OBS-006-005,GBA2,379,5,0.013192612137203167
OBS-006-005,GBE1,379,99,0.2612137203166227
OBS-006-005,GBF1,379,104,0.27440633245382584
OBS-006-005,GBP1,379,25,0.06596306068601583
OBS-006-005,GBP2,379,46,0.12137203166226913
OBS-006-005,GBP3,379,21,0.055408970976253295
OBS-006-005,GBP4,379,29,0.07651715039577836
OBS-006-005,GBP5,379,32,0.08443271767810026
OBS-006-005,GBP7,379,1,0.002638522427440633
OBS-006-005,GCA,379,13,0.03430079155672823
OBS-006-005,GCAT,379,1,0.002638522427440633
OBS-006-005,GCC1,379,5,0.013192612137203167
OBS-006-005,GCC2,379,107,0.28232189973614774
OBS-006-005,GCDH,379,33,0.0870712401055409
OBS-006-005,GCFC2,379,21,0.055408970976253295
OBS-006-005,GCH1,379,55,0.14511873350923482
OBS-006-005,GCHFR,379,57,0.1503957783641161
OBS-006-005,GCLC,379,18,0.047493403693931395
OBS-006-005,GCLM,379,35,0.09234828496042216
OBS-006-005,GCN1,379,35,0.09234828496042216
OBS-006-005,GCNA,379,31,0.08179419525065963
OBS-006-005,GCNT1,379,112,0.2955145118733509
OBS-006-005,GCNT2,379,22,0.05804749340369393
OBS-006-005,GCNT7,379,1,0.002638522427440633
OBS-006-005,GCSAM,379,1,0.002638522427440633
OBS-006-005,GCSH,379,36,0.09498680738786279
