gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
HNRNPK,0.42316008664574944,8.618138154418652,3.701169635692463,6.458994154751183e-4,1,-1.3258424301902725
SMAD2,0.59605649768982,7.309408645559114,3.698973677794563,6.500679172567883e-4,1,-1.0295789748570439
MOK,0.7496947982571406,7.548718282593314,3.6912335110632624,6.649687027362579e-4,1,-1.0986228002512428
NUCB1,0.6506539846469519,8.152874758241035,3.685613039913236,6.759946869576309e-4,1,-1.2621881812075602
H2AC20,0.4945231744195859,8.523356653062772,3.6815393882670913,6.840961625506957e-4,1,-1.3542766295137465
"NBPF15,LOC105371312,NBPF8",0.3733191064513418,9.198210026260963,3.67927749878507,6.886348313100462e-4,1,-1.5107985226810348
LAMP2,0.5351809961583944,8.869437860051262,3.6776153951827775,6.919884695036761e-4,1,-1.4408089734112552
MME,0.59187454372994,7.823352448858622,3.676172759219406,6.949120449694228e-4,1,-1.2133992878746742
C1QB,-0.689274534524794,8.165592635609006,-3.6740314740050706,6.992734319557577e-4,1,-1.3047495462972671
RPL18,-0.31285965883233574,10.440919162402055,-3.6707511682564173,7.060059967111802e-4,1,-1.7911782129242741
SH3GLB1,0.695775580425116,7.853124659479172,3.6702488641050226,7.07042436001913e-4,1,-1.23968662407359
RAB5C,0.5867398844111252,8.508344758983686,3.6660201735664955,7.158261189140766e-4,1,-1.3986017544703335
"SULT1A4,SULT1A3",0.6484189955623062,7.822376576020495,3.659924350472138,7.286734257309317e-4,1,-1.2561461258509503
NFKBIA,-0.5416888311989637,8.000907552884609,-3.6544104922511944,7.404853457890694e-4,1,-1.327499561003914
CBLB,0.6666638883694729,7.46941370276696,3.6456679107038754,7.595928832020484e-4,1,-1.212991903424152
SRRM2,0.4391646329809052,8.88146274733405,3.6443682526554095,7.62473615300235e-4,1,-1.5412248050051716
EMC10,0.601761366788442,8.21672614793393,3.638654469611523,7.752636754848001e-4,1,-1.408077773772237
CD68,0.591521402235256,7.621715164747908,3.636875622787366,7.79287544312175e-4,1,-1.2735730432281969
DDX58,0.8836232832978316,7.692320592931694,3.6219031812960676,8.139624127528375e-4,1,-1.337346047370712
LAPTM4A,0.5345121378503185,7.623156099540933,3.6215558063419513,8.147842706976331e-4,1,-1.3232882943584352
TMEM258,0.4568352495219796,9.065191812992602,3.6162209423787943,8.275068344882418e-4,1,-1.6568296597312049
BTBD6,-0.5737157291208541,7.379164043628574,-3.6107753660643196,8.406904779019233e-4,1,-1.3233369857617374
TSPAN3,-0.665118591299561,7.533642546603069,-3.610063064810767,8.424298198533868e-4,1,-1.3532560180223632
DDX54,0.6889411823015754,7.231301785596508,3.6057234660123325,8.531015563600347e-4,1,-1.2627266975610931
PPA1,0.5303937391868413,8.034094711864585,3.6026990947424786,8.606157163289871e-4,1,-1.470168798492069
IFI27L2,0.7208639960760117,7.35088994944603,3.5953784935962383,8.790684662693068e-4,1,-1.3168968194886794
CMC1,-0.6149508484506995,7.35853151732904,-3.5946385605756386,8.809546176053899e-4,1,-1.3656658470524592
PSMD8,0.402720683261504,9.167391944479409,3.594500522339816,8.813069190997109e-4,1,-1.7391083706359023
THOP1,-0.504503898803218,8.231798012495572,-3.59347725681131,8.839227273989737e-4,1,-1.5517837705189566
WDR83OS,-0.6404512915601484,7.278887170318528,-3.590754015300661,8.909206645420526e-4,1,-1.3620410381276828
CTDNEP1,0.4078434465236503,8.531738263878458,3.590462469668588,8.91673000818864e-4,1,-1.615421775535201
GTF3A,0.6141408605949624,7.26165715928613,3.586937538724084,9.008175935988925e-4,1,-1.3274275615476148
LRPAP1,0.5611073837123927,8.08956348247644,3.5864002257926857,9.022194190400344e-4,1,-1.5242838788356208
PML,0.9417980974277891,7.278391152449894,3.571582636146858,9.417146443546078e-4,1,-1.3638194144649232
PTPRF,-0.7250707980781664,7.35221939144359,-3.5714648058593053,9.420352735745529e-4,1,-1.4291886404586558
TFG,0.5682443593706372,7.856580541147189,3.5686531929529344,9.497171704135845e-4,1,-1.5264216759525153
APOBEC3D,0.5716859723683444,7.471233878460261,3.5647485894857915,9.604852354569355e-4,1,-1.4402279035006318
PCBP4,0.6879088721410157,7.0932215512967645,3.5605573814746445,9.721741914849916e-4,1,-1.362004295600003
HNRNPA3,0.3454664905995935,9.959035869542614,3.5592122054042985,9.759546636257655e-4,1,-1.9995102542813932
ISG15,1.4636790257163368,8.721307081403594,3.5570823147590955,9.819693863222462e-4,1,-1.7275640481981247
TFAP2A,0.636040325632801,7.476907388585131,3.5489288416801656,0.0010053251317392326,1,-1.4834280086614484
AKAP5,0.5873928799848601,7.3292098299322035,3.545273301167818,0.0010159688208030053,1,-1.45885512793628
MRPS12,-0.5371345918516325,7.549320988101535,-3.5450068260202072,0.0010167489222208386,1,-1.5341586409897383
CLIC4,0.7069086148659919,7.2526630272370225,3.5416152720734653,0.0010267280122847951,1,-1.4470057731473744
FEM1C,0.5686146007275512,7.48884590352677,3.535161195011273,0.0010459783736081229,1,-1.525776410053763
"H3-2,H3P4,H3C13",-0.4594522642667742,10.10006933967702,-3.5345684588178754,0.0010477635745159317,1,-2.101984718721364
"GOLGA8A,GOLGA8B",0.5467010797338155,7.908609982777339,3.5325137348308986,0.0010539746511403405,1,-1.6353147396829764
FEN1,-0.6086216811309071,7.643325002988076,-3.526715448852137,0.001071692996342919,1,-1.601174174847201
IGFBP7,-0.7242885183429706,7.797298900140344,-3.5218383501212656,0.0010868173604491353,1,-1.646333474534237
SARDH,-0.5339093248567037,7.483960290016823,-3.5061705838903428,0.0011368025176758923,1,-1.6302693920376088
TCF25,0.6086623918649279,7.691371739909607,3.50417990411184,0.0011433090857936755,1,-1.6565672425168723
DBNL,-0.5224780223129102,8.144690600964376,-3.503010940327,0.001147146486584005,1,-1.7803772306318209
TMEM50B,0.6964178353423416,7.291395587503559,3.5029807975449625,0.0011472456005469085,1,-1.5606534851068687
EEF1D,0.3182960612515681,9.795590503051372,3.5020633896257087,0.0011502661052518967,1,-2.1244112909073802
H2AZ1,-0.34991521268897274,9.628250154820597,-3.4817752454993225,0.0012190449955146283,1,-2.1515532197278597
ARGLU1,0.5339482892433828,7.855069918345632,3.4803980775236285,0.0012238538655752725,1,-1.7657083598189391
PPP1CA,0.43803096860892726,8.613860526644794,3.4783930214637957,0.001230887733468101,1,-1.9379284772152907
YARS1,0.4598727264649352,7.927401157363732,3.4726151340791414,0.001251374186206316,1,-1.8051493729375325
BRD2,0.4955293892057529,8.424009729167029,3.4715027216571506,0.0012553557414953214,1,-1.919175505158675
MIDN,-0.5597545954827566,7.387378993578303,-3.4703168562547044,0.0012596135605409695,1,-1.7109703818413653
CBX5,-0.4789402193639709,8.13440474812388,-3.46966387647761,0.0012619639685189376,1,-1.868710081186002
PLXNB2,-0.5442587388454498,7.713957353875282,-3.4622284417499283,0.0012890258296145924,1,-1.791726260578848
BACE2,0.4962507334154238,9.298301437728442,3.4580581469281144,0.0013044462565064074,1,-2.1375429390031195
ANKRD10,-0.45102939749813675,8.323774674843042,-3.457558542708877,0.0013063054365287394,1,-1.9449079480081064
RPS29,-0.2771470300313826,10.531763054908707,-3.4557705629945707,0.001312979860806224,1,-2.4038694645258722
POLD4,0.6579468763418379,7.459493367981156,3.450644354420508,0.0013322971390157669,1,-1.751037678062925
NFKBIE,-0.6715035432614823,7.06316074535477,-3.4414557018642404,0.0013676057776683258,1,-1.7316471243700367
SLC4A2,-0.4924596662464378,7.892315582223545,-3.4357503164007173,0.0013899781659101967,1,-1.9013070365786682
CISD3,0.6320412086398646,7.273126283720973,3.430749737985141,0.0014098743227716393,1,-1.7491778340739765
"EOLA2,EOLA1",-0.6924633563527272,7.136362242564427,-3.417601523362709,0.0014634959553125378,1,-1.8081087005776766
ABHD2,-0.48725613806847873,8.08913781498069,-3.415389570569401,0.0014727063168611262,1,-2.0047023728304314
CNPY2,-0.47534571680220133,8.550855264164477,-3.4070496949875015,0.001507933513600973,1,-2.132558832939261
HSP90B1,0.501006286550795,8.382950009922084,3.406966835779803,0.0015082875137854064,1,-2.0830563966772493
"RGPD2,RGPD3,RGPD1,RGPD6,RGPD4,RGPD5,RGPD8,RANBP2",0.4548242437127396,8.25406477803333,3.406681239881638,0.0015095082765543405,1,-2.05553305209939
ENSA,-0.48939202848323776,8.499655717747304,-3.4014379278713176,0.0015320889923155314,1,-2.1362320260862493
BUD31,0.4811511386708723,7.877819539691208,3.4003055030849034,0.001537008065107558,1,-1.9830237724601165
NDUFA13,-0.5446774844206647,8.182593233955275,-3.398011253486851,0.0015470202091890767,1,-2.073469888913264
ARHGEF1,0.4093001395020509,8.58125728422092,3.392856918362759,0.001569741520660362,1,-2.1688871222455255
"TUBA1C,TUBA1B,TUBA1A",-0.24519648675772465,11.097784711023486,-3.392839594637076,0.0015698184217510553,1,-2.690679980268662
RHOT2,0.6022116934222708,7.355729188737891,3.3901834298987765,0.0015816519671576629,1,-1.8825441100387383
LAT,0.4980787932986999,7.928139651132473,3.3891075059170244,0.00158646954506753,1,-2.029165019760839
"PDXDC2P-NPIPB14P,PDXDC1",0.4757867644679255,8.187166204582235,3.3890200310301744,0.0015868618396734956,1,-2.0882703742809907
CST3,0.41113405857916097,9.145940039842994,3.3877104843086556,0.0015927457892210188,1,-2.302138485561045
MRPL24,-0.6666757706671154,7.60734892029741,-3.3846920044209394,0.0016063876362061686,1,-1.9799782818940175
"LOC102725023,LOC112268355,KIR2DL1,KIR2DS4,KIR2DS5,KIR2DS2,KIR2DS3,KIR2DS1,KIR2DL3,KIR2DL2,LOC112267881,KIR3DS1,KIR3DL1,KIR3DL2,KIR3DL3",0.4842504937780184,7.929287861746027,3.3842599522633807,0.0016083493749759867,1,-2.0407754212132643
RASEF,0.7154421483302724,7.182342034496828,3.3829530599721043,0.0016142972712160158,1,-1.8560656241455549
H2BC10,-0.46501411210543114,8.424401649524821,-3.3776816641807694,0.0016385021912786258,1,-2.182928403497539
RPL4,0.4515725074751963,9.45847923693683,3.3771287034904005,0.0016410612307891405,1,-2.3922175597924165
IARS1,0.6460739835935286,7.642976294436217,3.376259604225209,0.0016450910358222313,1,-1.9897842731986461
TXNIP,0.7679520300715682,7.348588579570997,3.3728619039751377,0.001660936187946208,1,-1.9291231763873524
MRPS25,-0.6420430457310758,7.459006875012053,-3.3708511385882978,0.0016703818764516,1,-1.9923741502840153
TM9SF3,0.587915440047524,7.581424072303887,3.36246343572213,0.0017103393826395123,1,-2.0146757092033285
COL6A2,-0.7404669336350225,7.227490678399755,-3.360818142083828,0.001718283523679936,1,-1.97890478983666
SP100,0.6302054018397648,8.102203836616184,3.359495321481212,0.0017246961507222304,1,-2.1476444840055073
DDR1,0.475087017640835,7.855424789220063,3.3533483855963904,0.0017547952945617562,1,-2.1065426260272275
PAGE2B,-0.6360682948861008,7.368521240892256,-3.351019772993157,0.0017663279151608616,1,-2.0242402716895977
MYO9B,0.47790656422823946,7.97238737673652,3.350943030575148,0.001766709215067911,1,-2.1392875393035613
TLE3,-0.5900587438896917,7.31806004411952,-3.34766723934277,0.0017830585889847756,1,-2.029247424784838
"KLRK1,KLRC4-KLRK1",0.5786730539213619,7.770442895175778,3.339204638542768,0.0018259655553552426,1,-2.128147312738262
DDOST,0.397283969975932,8.978928908101883,3.335875175858851,0.0018431148717820245,1,-2.4038284814536794
OPTN,0.6585978211524474,7.6347269300571305,3.328471020057707,0.001881803937774246,1,-2.123586484564295
MARK3,0.5625005483563108,7.74996989122661,3.327304722516947,0.0018879683226214745,1,-2.151242218247809
SH3BGRL3,0.3109003358074853,10.179286505517226,3.3266966009370553,0.0018911901337208524,1,-2.6754360757957274
DHRS1,0.41741681487563087,8.466389967101815,3.3182854194870717,0.0019362931010457772,1,-2.336045526369693
STAT5A,-0.60218685640361,7.450118088620614,-3.315877909587863,0.0019493902389524887,1,-2.1357370369624196
AURKA,-0.5486415763427167,7.189820489822478,-3.312279604650986,0.0019691228354832024,1,-2.095736342506769
AIDA,0.6140654422241503,7.2617225898496995,3.312052396564305,0.001970375175815658,1,-2.0668445949199192
HEXIM1,0.7407245873113176,7.29548273489131,3.3106242956949647,0.001978264057153963,1,-2.0723551021960347
FUBP1,0.5375715966076531,7.83362922836186,3.3034586071398686,0.002018303712321437,1,-2.235558363176132
"FAM247A,USP18,FAM247C,FAM247D,LOC105379548",0.6579635643492333,7.632373229218827,3.29653150178326,0.002057742714305311,1,-2.2059225136415455
BASP1,-0.6044143654090386,7.901950120508194,-3.2912921129048605,0.0020880588272505487,1,-2.2887201696201274
IRF1,0.6213921592394668,7.933895346532763,3.285951488551928,0.0021193977934729634,1,-2.304660942573694
STAT2,0.6649878078107267,7.884168553769283,3.284119866856549,0.002130248479199679,1,-2.300589164758799
FADS3,0.5557151471676433,7.587128292244978,3.281089706476692,0.0021483155189582362,1,-2.234273386899453
DTYMK,-0.6232767253143603,7.254420580550634,-3.2759661285144714,0.0021791963362585193,1,-2.203632489841392
NBR1,0.5384233798002542,7.41558795422889,3.2755947076590166,0.002181451296046339,1,-2.204996768933701
CLIC1,0.2618021285669159,10.411579441478557,3.27325284225542,0.002195720341671757,1,-2.864892600558642
CLTC,0.34468771207834764,9.600698425036315,3.2592291375713405,0.002283041365722466,1,-2.7372105506448996
NFIC,-0.4750496893003912,7.591290331029108,-3.257465372338423,0.0022942545651588667,1,-2.3121930392822794
MARCKSL1,0.5028737720752718,7.895486561288081,3.252328588269897,0.0023272107479324834,1,-2.3848640139559585
RPL26,0.25289431340958624,10.627667286318994,3.2461465353983447,0.0023674694926001444,1,-2.97976803219401
PSMB9,0.6204509411401411,9.121633123919166,3.242240158672422,0.002393248695499095,1,-2.681631023206852
"TPTEP2-CSNK1E,CSNK1E",0.49075380559248755,7.769499041669983,3.2406105770502687,0.002404081335924807,1,-2.3868218699087755
TANK,0.5345315355647495,7.678497321926601,3.240565021227056,0.0024043848361282754,1,-2.359008500797211
"UBBP4,UBB",0.6142500565523656,8.308625762627024,3.238348651323788,0.002419194669049354,1,-2.510105606261032
SNRNP70,-0.4508073413479651,7.977275531331345,-3.2383457582327106,0.002419214057230672,1,-2.446813542292479
TOX,-0.5163375608507013,7.763557500294254,-3.2317646704789267,0.00246370144560715,1,-2.4148056594281915
GATA3,-0.5564189047793812,7.24876032847228,-3.231642701463485,0.002464533225878818,1,-2.3207401014609523
POLR2L,0.39427523150905003,8.531448127757212,3.227236373093531,0.0024947620210642603,1,-2.591605870902569
MORF4L1,0.4092704128679737,9.172873778043506,3.2268558414072297,0.002497389029740561,1,-2.732393768567179
FAM210B,0.4867348999581465,7.871982652668393,3.2227826834577353,0.0025256730914332594,1,-2.454039340547407
GALR3,0.5998166127729264,7.151504676815262,3.222238638824388,0.00252947387547117,1,-2.2783568404641903
RPL23,-0.27724581667193626,9.883149527432787,-3.219867005471322,0.0025461059748801734,1,-2.9029757684715713
RPLP2,-0.2582145118504057,10.778338248489705,-3.219730467444795,0.002547066658404794,1,-3.0842936111406765
ZBTB7A,0.49449633727986075,7.927536076294407,3.2180926681070114,0.002558617074098404,1,-2.481096359304866
H1-0,0.6361014297571617,7.761931238068391,3.2151344146276997,0.002579605901050464,1,-2.449892486918479
NUCKS1,-0.4252434476021734,8.515694905097938,-3.2117140113305296,0.00260407725938049,1,-2.6420600425813463
"RTL8C,RTL8B",0.4921537907899935,7.894584338067229,3.210442568435374,0.0026132298370861048,1,-2.495330346544071
ETV4,-0.7605347980287865,7.279551846500685,-3.2095581556355364,0.0026196143320414045,1,-2.3843643368727507
ITCH,0.5064415497959064,7.774048813296837,3.209171579766566,0.002622409631362057,1,-2.467643992996411
NDUFB11,-0.5529226322954407,7.4324681249161015,-3.2090402473624717,0.002623359929080769,1,-2.4090142684055786
BST2,0.3387507399090831,9.834897000602167,3.2069311695149323,0.0026386656416378636,1,-2.9220974798002315
TM9SF2,0.6040084916564216,7.7191125038726325,3.2067163372425456,0.0026402294363945676,1,-2.455522881430168
TAGLN2,0.24395556090893045,9.913423480870117,3.203920279793524,0.0026606626529213067,1,-2.946237714861934
RPS7,-0.28993599689698146,10.550990374236248,-3.2025342954652847,0.0026708467370934194,1,-3.0828415961193976
"UBE2NL,UBE2N",-0.5440842578379044,7.573722324520685,-3.1980131681924395,0.002704325066762477,1,-2.466726919869209
GTPBP1,0.6708648988944669,7.282896974315426,3.185207817778626,0.0028013188972020827,1,-2.404662647644119
LUC7L,0.4552369482170344,8.01712810967353,3.178211689850156,0.0028556939460544955,1,-2.606508873315077
PLSCR1,0.8742963031483412,7.556703288268461,3.175554826552322,0.002876604228434679,1,-2.499789980032217
SHMT2,-0.4798266246743409,7.897481677852242,-3.174701082055361,0.0028833541699197804,1,-2.593789711963187
TMBIM1,0.3829703374608058,8.394916254162364,3.1696823868438795,0.0029233375819125848,1,-2.7128892418549766
ZDHHC20,0.5677872715505966,7.304268032492205,3.169494254760946,0.002924846570775175,1,-2.456897963094189
CXCL14,0.6885757005755112,8.596913496012238,3.168755554444805,0.002930778748524874,1,-2.7534379534567393
SH3BP2,-0.4676944193346974,8.03858839242157,-3.1680471504740075,0.0029364783276321607,1,-2.6447278838420862
"USP17L2,USP17L1,USP17L5,USP17L4,USP17L8,USP17L28,USP17L29,USP17L22,USP17L20,USP17L21,USP17L26,USP17L27,USP17L24,USP17L25,USP17L9P,USP17L6P,LOC392196,USP17L30,USP17L17,USP17L15,USP17L12,USP17L11,USP17L10,USP17L19,USP17L18",0.3795625322932703,9.526942049959624,3.164788355042725,0.0029628329215410335,1,-2.968978796294434
"RPL31P11,RPL31",0.30771745849091675,10.353239965551591,3.1634327473848844,0.002973861824289812,1,-3.1394592454934562
CENPX,0.5207915806374528,7.726724895077697,3.1608521537194245,0.002994964400573115,1,-2.5734592985312608
HPS1,-0.6736924039859362,7.519091146737887,-3.1594728816913116,0.0030063013119495147,1,-2.5541068201433985
PPP4R2,0.36970613569382904,8.735951972533881,3.1560402567708383,0.003034692291732701,1,-2.8237832460389045
RHOA,-0.5349719247629242,7.7334325035410085,-3.148436238709615,0.003098490572789094,1,-2.6240923206982956
SRM,-0.571716894539582,7.226830141319013,-3.1472846591799417,0.003108262329284111,1,-2.5250516999344486
DNPEP,0.7014989408428437,7.376055479919696,3.14621398835618,0.003117373675115939,1,-2.5237169058460953
VKORC1,0.5507829785156048,7.494970697060722,3.1445916146317257,0.0031312281327919096,1,-2.559190394322558
PDLIM7,0.5184260935460069,7.678152735880102,3.1407918490487865,0.0031639049386886276,1,-2.621140354484906
PSMA2,0.47366473196563946,7.847191460283002,3.13741188080098,0.0031932423524671134,1,-2.6688627821338224
DNPH1,-0.520670028109141,7.32393191946513,-3.1367314997790428,0.00319917893057849,1,-2.5733423896309118
PSMA1,0.4735234074465398,8.060308004115608,3.132557375881783,0.0032358286981085996,1,-2.7317918059140807
SPAG7,-0.6020394884954389,7.3843647534782155,-3.1305316771031455,0.0032537574974843037,1,-2.6032227313530862
SEC16A,0.6358585630248975,7.313982115154608,3.1276709866103123,0.003279236510778929,1,-2.5556730374966588
RPL35A,-0.27332656955464246,9.857350541799809,-3.1246926156774504,0.003305963931351571,1,-3.1444280679726155
ANKRD11,0.5695640396336,7.5457688531466465,3.1240417356302532,0.00331183216781404,1,-2.62878923571174
CD3D,0.778548736494834,7.546142065912098,3.1225551300943777,0.0033252721114097957,1,-2.6305067907232864
CNN3,0.44143132910981003,8.061978866996322,3.1218609063914116,0.0033315660104878925,1,-2.7583547921147193
MRFAP1,0.5944660107495608,7.242138584528736,3.1163218104838792,0.003382188655126642,1,-2.574971998365185
SAR1A,0.6628867005541624,7.113700725778662,3.114110879079719,0.0034025968685494276,1,-2.5457696056274743
HES7,0.5450139341570457,7.6027655968395464,3.112760905495081,0.003415115057627522,1,-2.673390238757312
PARK7,-0.398360628897255,9.008018154497808,-3.112025826789892,0.0034219496559969097,1,-3.0056101273514724
SF3B2,-0.5120214933650964,7.457336390139314,-3.110865381534748,0.003432765515519486,1,-2.665719002131059
BABAM1,-0.558681803824624,7.523920942758394,-3.1107957036276166,0.003433415970533731,1,-2.6797028514601413
CYB5R3,0.40086503400251344,8.639651026727421,3.1103912248259538,0.0034371941477637936,1,-2.921703295265341
PHPT1,-0.662555646893969,7.153454239969944,-3.1071619550522303,0.003467499383998085,1,-2.624527851594512
GRN,0.4368969576700713,9.005030025747125,3.1066347254889224,0.0034724710884831097,1,-3.0069838087623166
CDC25B,0.6131052643685584,7.143477774719762,3.1037276088389505,0.003500005895325231,1,-2.5806491846927297
GLUD1,0.5199594276054735,7.785169678525255,3.0974299665644964,0.0035603625781963416,1,-2.756124907098423
AURKAIP1,-0.5558394015317802,7.4297616375015165,-3.0970657904590326,0.0035638827210029544,1,-2.698703206333147
TOP2A,-0.4975802391383953,7.547055153396666,-3.0955482737177067,0.0035785864963116493,1,-2.7210737444782245
CLSTN3,0.8083951565472333,7.171045230890052,3.093270148819114,0.0036007675995083596,1,-2.6073852276583454
TAP1,0.6618336318098063,9.344327517702492,3.093171881816105,0.00360172729475965,1,-3.1132841329632583
"NBEAL1,RPL12",-0.2856826914168636,9.766502872805829,-3.092627261826153,0.0036070505397079065,1,-3.208201120439437
PLD1,0.6127673910709838,7.707713023814924,3.0899968804495224,0.003632865181595918,1,-2.7488454552308266
CD74,-0.4273809607357872,12.273491642195488,-3.0850691975985334,0.0036816953773703928,1,-3.755372216538709
FARSA,0.42224051057711776,7.833045465092131,3.0824112113602924,0.003708290693646808,1,-2.8090452586509347
"ZNF676,ZNF208",0.515134502631642,7.343603585162934,3.08198751429286,0.0037125468343184942,1,-2.682514896058878
HEXA,0.45047100703363946,7.71089490674105,3.0807341118006595,0.003725164556849413,1,-2.7826049690850923
JPH4,-0.6290122977109959,7.353919495046657,-3.071735280864427,0.0038169482166943774,1,-2.7461144861474738
RUVBL2,-0.6076779969521785,7.306884658599858,-3.065118554140097,0.0038857910911608436,1,-2.7599340428877523
PPP2R1A,-0.4770143689229211,7.313351048947597,-3.0642673109805734,0.0038947322175522485,1,-2.7596610896822726
LENG8,0.6262160399289382,7.922634359454407,3.0538664341030426,0.0040055560405461,1,-2.899471710348463
GTF3C6,0.4979831837499957,7.673222593145287,3.0529689843963617,0.004015256518696426,1,-2.8431095533297777
RPS24,0.30268252778436433,9.91264956463528,3.0516989117049063,0.004029022473104302,1,-3.335885435180651
S100A16,0.29275763717231157,9.967769059797574,3.0513166458625998,0.0040331744373169895,1,-3.3474734562194186
SLC2A3,0.6486659481741974,7.23065962890139,3.050560804311192,0.0040413958411103425,1,-2.7328943154758
TBCA,0.3504308155208563,8.594877679412452,3.049405370699926,0.004053994177037499,1,-3.0633068031665722
ARHGEF40,0.5125466056178012,7.156419654587182,3.0457796728980724,0.004093767694393393,1,-2.726845594093768
RGS10,-0.4712930894657139,7.9850417717235125,-3.0435505896329786,0.004118402563464978,1,-2.9467494074017964
"GAGE8,GAGE4,GAGE12I,GAGE1,GAGE2E,GAGE2C,GAGE5,GAGE2A,GAGE2B,GAGE6,GAGE12H,GAGE2D,GAGE12J,GAGE7,GAGE13,GAGE12B,GAGE12C,GAGE12D,GAGE12E,GAGE12F,GAGE12G",-0.35121631576368223,9.34174442001078,-3.0409588554517364,0.004147220741219846,1,-3.253666753743695
TRAM1,0.49116806235359933,8.077678645202623,3.0377389180016405,0.004183288496037867,1,-2.9756360464728377
RPS6KA3,0.48338167844060775,7.849701549938765,3.036412801364983,0.004198228494263672,1,-2.9284116380103287
PSD4,0.5578398845032964,7.496335168619792,3.033271056100491,0.004233823954601273,1,-2.846075879533629
COX6B1,0.33027119269811644,10.011228322229554,3.0292425402230445,0.004279881976224526,1,-3.410945144222219
SELENOF,0.44333506287727364,7.832538418384098,3.0274886300143353,0.0043000813595681624,1,-2.9438043691833746
RANBP9,0.4671264392385706,7.721911683760295,3.025126601797554,0.004327426033180532,1,-2.9263562980940065
MPG,-0.6151009337381915,7.23622368677481,-3.02368313304302,0.004344217176186,1,-2.846100440415368
OAT,-0.49182435171854955,7.388154500592368,-3.0231151693813407,0.004350840793887965,1,-2.874209300989162
PTTG1IP,0.6111038922449384,8.8035769763887,3.018949232130803,0.004399715248553112,1,-3.175760140135586
GUK1,0.5885196800442346,7.189689524333582,3.0187143208265055,0.004402486528708789,1,-2.8083055665650223
FRMD4A,-0.5643995192552363,7.347487124332256,-3.016549284156588,0.0044281051403623735,1,-2.886442178804443
STUB1,-0.4689412559558532,7.448979246610559,-3.0153253124714663,0.004442650195942531,1,-2.905871066172452
PGAP6,0.5124427857667349,7.906994884874069,3.014613371233631,0.004451131191578821,1,-2.995545302783774
RCAN1,0.4574363534149823,7.916670638549484,3.01319073561055,0.004468123943388681,1,-3.0001241377481644
C15orf39,-0.4868285272355674,7.525264832422857,-3.0114540720587697,0.00448895027854614,1,-2.930173361942729
AUP1,-0.41517969615621364,8.595742999818858,-3.011137089725219,0.0044927614126490595,1,-3.1723769714143195
TERF1,0.4453207059422906,7.443368204006096,3.009476945446641,0.004512771341931494,1,-2.8950842517391644
SKI,0.7102887759795948,7.502413941167282,3.007789594509227,0.004533195005764381,1,-2.915066687172353
OAZ1,0.318648974772502,10.053817702451774,3.0074686443560403,0.004537089600069434,1,-3.4762733777625696
BBLN,-0.3709009859339011,8.156242807423471,-3.0073548196103754,0.004538471570360165,1,-3.0810135519003063
WNK1,0.6045732649593573,7.336162693771954,3.0053917643285937,0.0045623677675786095,1,-2.8694257147638744
RPS27L,0.31693207120211864,9.041775411963613,3.003521484099648,0.004585244553850666,1,-3.277912512762436
BEX3,-0.6329861751377416,7.182315559391185,-3.0026240969240297,0.004596259386021587,1,-2.888407059331989
AURKB,-0.4569234558961554,7.678835238644754,-3.000070478473533,0.004627739536777954,1,-2.9868691098635596
RPS27,0.23303793616578017,10.48357268931686,2.9995629190671784,0.0046340206411593955,1,-3.584981348056247
FLOT2,0.4424224009356109,7.766376741397975,2.994688162000231,0.0046947554616672245,1,-3.0132963942004656
H3C3,0.5113611916939886,8.554985016915426,2.9927946892178734,0.004718547291256731,1,-3.1926454237492488
IKZF3,0.44106906035898225,8.207938622741551,2.991132870399393,0.004739521596339104,1,-3.125235854921982
MAPK1,0.4373710645598607,7.961191300313553,2.984750313506076,0.004820894268174012,1,-3.0832085634206994
GAK,0.49395846741482774,7.566322956109443,2.984517183241408,0.004823891182685732,1,-2.9857396465403205
CAPZA1,0.5910654255086216,7.374919455602743,2.979993009355652,0.004882397320174118,1,-2.9435703534798074
ARF1,0.29504434580923605,9.708957433947868,2.9775773177365483,0.004913908867634433,1,-3.4817756764321723
UTF1,-0.595129490850357,7.495326593718952,-2.9711915509863562,0.004998129623523511,1,-3.0265307532925387
"ATAD3B,ATAD3A",0.33469805489743887,8.52955654858336,2.968193080118165,0.005038141419026245,1,-3.255105207560848
FBRS,-0.4248855099114485,8.014186090830805,-2.9648625205149415,0.00508293672356129,1,-3.1521048735662918
DOK2,-0.5152629678730805,7.5168776203150305,-2.9629914793099514,0.005108265401349215,1,-3.0493755900987685
SGK1,0.600115551179456,7.353087166473517,2.962093409027033,0.005120464759460598,1,-2.980434817115335
RPL36,-0.3084906577411823,9.38159692371037,-2.962075922566057,0.005120702565896793,1,-3.4587251578573968
TRIR,0.5802117925677128,7.733699653484259,2.960604129285519,0.005140755317732986,1,-3.0878510930623904
PCSK7,0.508159391474591,7.389897941024038,2.9576224219617244,0.005181606075433819,1,-3.00904723206129
SRGN,0.4337680698273059,7.958659670064292,2.9559843719760015,0.005204177424239507,1,-3.1520964485098606
WDR1,0.4952489634833064,7.793860066853406,2.9517504179013767,0.005262946477303275,1,-3.128647227376903
SEMA4D,0.3806046815393765,8.605845761430222,2.949751547832554,0.005290907235291564,1,-3.316417678972215
STT3B,0.4656732865947353,7.977794611447962,2.948556820914129,0.005307685813314607,1,-3.1738616354327247
